runtime_minutes,director_name,movie_averageRating,movie_numerOfVotes,approval_Index,production_year,month_sin,month_cos,number_of_professions,Production budget $,Domestic gross $,Worldwide gross $
0.5259475326752692,0.0,0.8644810777117397,0.9158879098552246,0.8821197248915679,0.7816754791760729,0.584962500721156,1.442694157420897e-10,0.0,0.9341724296002551,0.9407997171306962,0.9213788255394053
0.21112325150204603,0.0,0.5366065206774576,0.7358145667426299,0.6036412008333484,0.8801899019990742,1.442693274024965e-10,0.5849625007211562,0.0,0.5373242274208208,0.8287136911749412,0.8041260486851398
0.23453339163983156,0.0,0.59592202035757,0.6133763087863531,0.5784758487120765,0.7487389957524044,0.584962500721156,0.8999686269529917,1.0,0.6059065627104347,0.7616160780415123,0.6639729101866245
0.4162481833513638,0.0,0.8539320650743637,0.6663452625745903,0.7582688444953614,0.8255141748051642,1.442693274024965e-10,0.5849625007211562,1.0,0.6730394557975439,0.6390726903474865,0.5995257745537266
0.4042794015563511,0.7244654476474337,0.9251933831313189,0.8765263762414632,0.902293446587019,0.8583359254745346,1.442693274024965e-10,0.9999999999999999,1.0,0.6293206114402132,0.8661443973148443,0.7970097170761712
0.23453339163983156,0.0,0.7991534294503618,0.648806317198029,0.7165322929255581,0.9456217912893976,1.442693274024965e-10,1.442694157420897e-10,1.0,0.33724341056874096,0.5516264308734387,0.5002439811851109
0.47867880467789403,0.5421753777875102,0.8539320650743637,0.8624322733113627,0.8526447656383876,0.9347299909311744,0.9999999999999998,0.0,1.0,0.9417027180549491,0.9802783783439141,0.9599851767914394
0.46773065947417214,0.0,0.8851985559406258,0.6986798139762318,0.7937180176921552,0.8474007854463821,1.442693274024965e-10,1.442694157420897e-10,1.0,0.6990756152152477,0.7390513527858403,0.6606418140726358
0.32110794500105655,0.6350324758425716,0.9153677476872512,0.9154886470949275,0.9131231011394797,0.6385929809246988,1.442693274024965e-10,0.8999686269529915,1.0,0.6655091677803957,0.9418054278443134,0.8901325769836879
0.38593703988387595,0.93119001812553,0.7762258375531287,0.7277440260365865,0.7431624424849428,0.8911087492924707,1.442693274024965e-10,0.9999999999999999,1.0,0.779951314946409,0.7885744190714966,0.7530563534277717
0.44531159489630046,0.0,0.8214854316157564,0.9111239068542971,0.8537607418624572,0.956508198332017,0.9999999999999998,0.0,0.0,0.9521585728283375,0.9690087355801574,0.9516970222887229
0.46773065947417214,0.991942386119031,0.9251933831313189,0.8157655471952138,0.8748818768642471,0.682717629099983,1.442693274024965e-10,1.442694157420897e-10,1.0,0.6867822588764054,0.6779005646690285,0.5758670195382498
0.41028915034594027,0.7727115552965014,0.9445140556207384,0.9039482041339737,0.9260206773099698,0.8145626933466303,1.442693274024965e-10,0.9999999999999999,1.0,0.8171081691269322,0.9035696683563422,0.8588072061641436
0.3542662063507298,0.0,0.7526700149055977,0.5636554190011042,0.6421880678090431,0.7926433509792048,0.8999686269529917,1.442694157420897e-10,1.0,0.6990756152152477,0.6997735671504101,0.611835798422603
0.43382937084156303,0.9599991293375535,0.7284505613925981,0.56905628481032,0.6312408984626563,0.5943795953379265,1.442693274024965e-10,1.442694157420897e-10,1.0,0.779951314946409,0.5920017066882769,0.5818872913147737
0.3671054913400713,0.9377125602129848,0.8644810777117397,0.8535081897212573,0.8551249666360582,0.5056851792343195,0.0,1.442694157420897e-10,1.0,0.5585973159239652,0.9111480534798623,0.8753469188317942
0.3411891433574499,0.49263036495267126,0.5814723736095367,0.8082607736998828,0.6631675034581482,0.7377491936873355,0.0,1.442694157420897e-10,1.0,0.9521585728283375,0.8793844034264725,0.8353545212931439
0.24216742513263334,0.9835558004797093,0.6778633980369163,0.7391292892377467,0.6897426746624928,0.7816754791760729,0.584962500721156,1.442694157420897e-10,0.5849625007211563,0.8272605672427185,0.87337244418261,0.8141187340232501
0.6074235713200182,0.730420728944135,0.9445140556207384,0.9219455043514593,0.9337129947387232,0.9782648538170235,1.442693274024965e-10,1.442694157420897e-10,1.0,0.9452931236294111,0.8760398062451716,0.8761893236547347
0.5053288059426375,0.0,0.5518234443559599,0.37143877206072096,0.4090727066411778,0.7487389957524044,0.8999686269529917,1.442694157420897e-10,1.0,0.6574591507990242,0.6689655183274156,0.6308274931409552
0.21112325150204603,0.0,0.5366065206774576,0.6656138407572829,0.5702674776681798,0.9129301888739292,1.442693274024965e-10,0.5849625007211562,1.0,0.6181999184010605,0.7554630713616949,0.7609269024604399
0.42215734938734295,0.45140401154751114,0.7877660610727107,0.8530086903384964,0.8081844376722588,0.8911087492924707,0.9999999999999998,0.0,1.0,0.8452467103041164,0.8698853364567783,0.8177569548169685
0.3542662063507298,0.8638239055470487,0.7160800782782862,0.5541721593406969,0.6155487835539218,0.682717629099983,1.442693274024965e-10,0.8999686269529915,1.0,0.6181999184010605,0.7874276390327785,0.6911391445921529
0.5053288059426375,0.0,0.8953730385160882,0.9007312494578992,0.8945872939399672,0.9020221764579617,1.442693274024965e-10,0.5849625007211562,1.0,0.8608270161360569,0.8602468553320505,0.8317444856353842
0.21901317962367584,0.0,0.9727045727459157,0.4942788123553348,0.7267591232570796,0.8801899019990742,1.442693274024965e-10,1.442694157420897e-10,1.0,0.2686611686221472,0.4221692412314516,0.36751875110301047
0.3982180663094561,0.0,0.8103919390719446,0.8352448718679681,0.8140807857398061,0.8801899019990742,0.8999686269529916,0.5849625007211562,1.0,0.8679006347919875,0.886383392056796,0.8309147675439954
0.14461377650213336,0.0,0.3095064982085599,0.6564497739590809,0.43287799005506344,0.7707021330169539,1.442693274024965e-10,1.442694157420897e-10,1.0,0.6730394557975439,0.8091052536171109,0.7139544698392366
0.46773065947417214,0.8156679637186923,0.8749022203788456,0.8222996448537772,0.8473959772124561,0.7377491936873355,1.442693274024965e-10,0.9999999999999999,1.0,0.7203487066353658,0.78638666774706,0.7267765683482366
0.42215734938734295,0.0,0.6101328190019625,0.32383929878802775,0.40583738607071485,0.9238327919108542,1.442693274024965e-10,0.9999999999999999,1.0,0.49570777050538606,0.5505080215122318,0.44178522651609675
0.2719040807958053,0.0,0.7526700149055977,0.5905483167419012,0.657459552468651,0.726753895346917,1.442693274024965e-10,0.8999686269529915,1.0,0.4777216327223206,0.712011005640213,0.6117644046641229
0.32110794500105655,0.8195081282214391,0.90542851856613,0.8879448775423069,0.8952166855037867,0.7926433509792048,1.442693274024965e-10,0.5849625007211562,1.0,0.3708098275374476,0.8312667943800561,0.7814102315650913
0.2719040807958053,0.0,0.5211154034888891,0.679542098649877,0.5679140194309146,0.7047467878302598,1.442693274024965e-10,1.442694157420897e-10,0.0,0.779951314946409,0.7835366200238366,0.687043912439822
0.23453339163983156,0.0,0.6378685708462234,0.6985955431418943,0.6463433604014355,0.8801899019990742,0.584962500721156,0.8999686269529917,1.0,0.7856441011596522,0.780357208802153,0.7061803839086462
0.46773065947417214,0.866867558537334,0.7645285993780963,0.8039261616575775,0.7721141027458319,0.9891351129128338,0.8999686269529916,0.5849625007211562,1.0,0.8745698198631358,0.8174203134362886,0.7975792418416363
0.42215734938734295,0.0,0.7877660610727107,0.646463551794652,0.7085592666964857,0.6606663749209076,1.442693274024965e-10,0.5849625007211562,1.0,0.7856441011596522,0.7597353224831122,0.7498894208687537
0.34775794626580003,0.0,0.6907919686382239,0.6888192642113116,0.6729578895696733,0.8801899019990742,1.442693274024965e-10,0.5849625007211562,1.0,0.6442360769436721,0.5319582931434895,0.549492013697874
0.1786512675115799,0.0,0.7160800782782862,0.6886140523242347,0.6878772284221224,0.4389287557569901,1.442693274024965e-10,1.442694157420897e-10,1.0,0.06462575492971112,0.6350949332058348,0.5308115303295582
0.24216742513263334,0.0,0.8539320650743637,0.8004519621547728,0.8246242121004711,0.7816754791760729,1.442693274024965e-10,0.8999686269529915,1.0,0.6867822588764054,0.8360505199759259,0.7601794415584504
0.32786532882133557,0.0,0.7526700149055977,0.7729385308430171,0.7506405823168775,0.7926433509792048,0.9999999999999998,0.0,0.0,0.7643710093228235,0.8079680107369082,0.7604057986339652
0.23453339163983156,0.0,0.7877660610727107,0.8148269415472812,0.7911496828507463,0.8911087492924707,0.8999686269529917,1.442694157420897e-10,1.0,0.6801130741103003,0.8291394273550147,0.7780069249447292
0.4280174761357909,0.7953104493230846,0.7877660610727107,0.7747920871912987,0.7726672675420002,0.4277829514252858,1.442693274024965e-10,0.8999686269529915,1.0,0.5798704050753258,0.8146449983836955,0.7892848692886296
0.4947891890815357,0.0,0.90542851856613,0.8023199077898249,0.8566551110541348,0.7597233070343066,1.442693274024965e-10,0.9999999999999999,1.0,0.7101963087847594,0.8089494726398861,0.7731633801828253
0.48408987499116174,0.8607344816265992,0.8324376019362655,0.8238436071963124,0.8223345351433743,0.9891351129128338,1.442693274024965e-10,1.442694157420897e-10,1.0,0.8418644742589696,0.8848044745535409,0.8170488964735123
0.30043892151848217,0.0,0.7160800782782862,0.5681290831619821,0.6235438170105146,0.956508198332017,0.9999999999999998,0.0,1.0,0.5765834564851002,0.5862637293315719,0.4833101180458115
0.39210425131666904,0.0,0.6378685708462234,0.6758487217030117,0.6351069453658704,0.5278923513986342,1.442693274024965e-10,0.9999999999999999,1.0,0.6990756152152477,0.8233805964944231,0.7289790284451874
0.21112325150204603,0.0,0.5518234443559599,0.7144456236929987,0.6027658988591663,0.8474007854463821,0.584962500721156,0.8999686269529917,1.0,0.6730394557975439,0.8128735126962544,0.7611548554113436
0.1786512675115799,0.0,0.7284505613925981,0.5226498759200693,0.6041116737516358,0.8364602036961628,0.0,1.442694157420897e-10,0.0,0.1617496551335209,0.425091657127072,0.309786609527017
0.4395938209798076,0.0,0.8324376019362655,0.781455999281819,0.8027511492787587,0.8692656291912613,0.8999686269529917,1.442694157420897e-10,1.0,0.7739664660792975,0.8345084584332353,0.789781252152151
0.36071502944050504,0.0,0.8214854316157564,0.5809607317070046,0.6921768705389254,0.9347299909311744,1.442693274024965e-10,1.442694157420897e-10,1.0,0.3495367545914827,0.5432693543260345,0.477621148357658
0.4042794015563511,0.0,0.8103919390719446,0.7822448896886169,0.7898151560766316,0.8911087492924707,1.442693274024965e-10,0.9999999999999999,1.0,0.7101963087847594,0.7229723089447738,0.6453555849502006
0.38593703988387595,0.0,0.90542851856613,0.8371199230724988,0.8726741810791968,0.8145626933466303,1.442693274024965e-10,0.8999686269529915,1.0,0.7463848665392323,0.8092255166237504,0.7341571057285052
0.37971549108654346,0.8757369712360062,0.6378685708462234,0.5186705670345847,0.5500111463001072,0.7816754791760729,1.442693274024965e-10,1.442694157420897e-10,1.0,0.5846334729108578,0.5157676802312565,0.40810482372290036
0.24216742513263334,0.0,0.8214854316157564,0.8606998771635441,0.8321067516335462,0.7707021330169539,1.442693274024965e-10,0.5849625007211562,0.0,0.7047684012895874,0.7774248475892646,0.7199947038197971
0.18691032330524404,0.0,0.8214854316157564,0.7787731401719867,0.7948784794111826,0.7816754791760729,1.442693274024965e-10,0.5849625007211562,0.0,0.7962585947656864,0.8598652750861503,0.8441923220963723
0.2934125827452192,0.0,0.7877660610727107,0.5419699371223043,0.6497969448780102,0.6716947667114255,0.584962500721156,0.8999686269529917,1.0,0.5585973159239652,0.638788981977131,0.5346994546151311
0.5557889259862936,0.0,0.8851985559406258,0.9070756972625571,0.891073614825442,0.9020221764579617,1.442693274024965e-10,0.9999999999999999,1.0,0.9937750395448037,0.9341153186068037,0.9386117396251383
0.3982180663094561,0.0,0.6907919686382239,0.5524197465425934,0.5999522238181448,0.6496324481782096,0.584962500721156,0.8999686269529917,1.0,0.7643710093228235,0.7395594429261344,0.640758672196744
0.48408987499116174,0.9818366036756877,0.7762258375531287,0.8665573266275555,0.8070551005377035,0.7597233070343066,0.584962500721156,1.442694157420897e-10,1.0,0.8845059455595239,0.918288924559654,0.8836098222161037
0.46773065947417214,0.0,0.9349079920699662,0.9207686764791434,0.9273307154631373,0.8801899019990742,1.442693274024965e-10,0.8999686269529915,1.0,0.9081362689185286,0.8857384467504695,0.9088112842589733
0.42215734938734295,0.0,0.8539320650743637,0.8206556070953166,0.8339250702293434,0.9129301888739292,1.442693274024965e-10,0.8999686269529915,1.0,0.6655091677803957,0.7216622904112121,0.7506628173889793
